Demographics, US by County, Non-English Language, Language Isolation (Both Sexes - 2014 to 2018), 2014 - 2018
"Bowie, Texas","48037","1.1"
"Carter, Oklahoma","40019","1.1"
"Webster, Kentucky","21233","1.1"
"Crawford, Arkansas","5033","1.1"
"Person, North Carolina","37145","1.1"
"Lauderdale, Tennessee","47097","1.1"
"Williamson, Tennessee","47187","1.1"
"Lyon, Kentucky","21143","1.1"
"Clinton, Kentucky","21053","1.1"
"Montgomery, Kansas","20125","1.1"
"Dorchester, Maryland","24019","1.1"
"Montgomery, Tennessee","47125","1.1"
"Taney, Missouri","29213","1.1"
"Greene, Ohio","39057","1.1"
"Blount, Tennessee","47009","1.1"
"Hendricks, Indiana","18063","1.1"
"Shelby, Ohio","39149","1.1"
"York, South Carolina","45091","1.1"
"Washington, Maryland","24043","1.1"
"Merrimack, New Hampshire","33013","1.1"
"Coshocton, Ohio","39031","1.1"
"Butler, Nebraska","31023","1.1"
"Jasper, Indiana","18073","1.1"
"Pittsburg, Oklahoma","40121","1.1"
"Carbon, Pennsylvania","42025","1.1"
"Madison, Georgia","13195","1.1"
"Harford, Maryland","24025","1.1"
"Arkansas, Arkansas","5001","1.1"
"Murray, Oklahoma","40099","1.1"
"Hot Spring, Arkansas","5059","1.1"
"Carroll, Georgia","13045","1.1"
"Fond du Lac, Wisconsin","55039","1.1"
"Ontario, New York","36069","1.1"
"Bryan, Oklahoma","40013","1.1"
"Lamar, Texas","48277","1.1"
"Bibb, Georgia","13021","1.1"
"Bulloch, Georgia","13031","1.1"
"Taylor, Wisconsin","55119","1.1"
"Mahaska, Iowa","19123","1.1"
"Dooly, Georgia","13093","1.1"
"Upshur, Texas","48459","1.1"
"Warren, Ohio","39165","1.1"
"Bullock, Alabama","1011","1.1"
"Dunn, Wisconsin","55033","1.1"
"Ben Hill, Georgia","13017","1.1"
"Dougherty, Georgia","13095","1.1"
"Dale, Alabama","1045","1.1"
"Jasper, Iowa","19099","1.1"
"Thomas, Georgia","13275","1.1"
"Mobile, Alabama","1097","1.1"
"Walton, Florida","12131","1.1"
"Leon, Florida","12073","1.1"
"Whiteside, Illinois","17195","1.1"
"Allen, Louisiana","22003","1.1"
"Grayson, Virginia","51077","1.1"
"Thomas, Kansas","20193","1.1"
"Seneca, New York","36099","1.1"
"St. Charles, Louisiana","22089","1.1"
"Snyder, Pennsylvania","42109","1.1"
"Island, Washington","53029","1.1"
"Clay, Minnesota","27027","1.1"
"McPherson, South Dakota","46089","1.1"
"Saginaw, Michigan","26145","1.1"
"Camas, Idaho","16025","1.1"
"Natrona, Wyoming","56025","1.1"
"Winnebago, Iowa","19189","1.0"
"Washington, Iowa","19183","1.0"
"Heard, Georgia","13149","1.0"
"Cheshire, New Hampshire","33005","1.0"
"Neshoba, Mississippi","28099","1.0"
"Woods, Oklahoma","40151","1.0"
"Clarke, Virginia","51043","1.0"
"Chickasaw, Iowa","19037","1.0"
"Davis, Utah","49011","1.0"
"Cass, Iowa","19029","1.0"
"Bennett, South Dakota","46007","1.0"
"Washington, Mississippi","28151","1.0"
"Tuscarawas, Ohio","39157","1.0"
"McCurtain, Oklahoma","40089","1.0"
"Washita, Oklahoma","40149","1.0"
"Crawford, Illinois","17033","1.0"
"Coffee, Tennessee","47031","1.0"
"Lee, Arkansas","5077","1.0"
"Foster, North Dakota","38031","1.0"
"Beckham, Oklahoma","40009","1.0"
"Saunders, Nebraska","31155","1.0"
"Cecil, Maryland","24015","1.0"
"Sarpy, Nebraska","31153","1.0"
"Jackson, Georgia","13157","1.0"
"Roseau, Minnesota","27135","1.0"
"Kitsap, Washington","53035","1.0"
"Portage, Ohio","39133","1.0"
"Ramsey, North Dakota","38071","1.0"
"Cavalier, North Dakota","38019","1.0"
"Kittitas, Washington","53037","1.0"
"Toole, Montana","30101","1.0"
"McMinn, Tennessee","47107","1.0"
"Calhoun, Michigan","26025","1.0"
"Moore, Tennessee","47127","1.0"
"Kalamazoo, Michigan","26077","1.0"
"Lafayette, Mississippi","28071","1.0"
"Franklin, Arkansas","5047","1.0"
"Kiowa, Colorado","8061","1.0"
"Kearney, Nebraska","31099","1.0"
"Crowley, Colorado","8025","1.0"
"Jones, Iowa","19105","1.0"
"Portsmouth, Virginia","51740","1.0"
"Rappahannock, Virginia","51157","1.0"
"White, Arkansas","5145","1.0"
"Chesapeake, Virginia","51550","1.0"
"Franklin, Idaho","16041","1.0"
"Washington, Kentucky","21229","1.0"
"Wabasha, Minnesota","27157","1.0"
"Niagara, New York","36063","1.0"
"Mifflin, Pennsylvania","42087","1.0"
"Pittsylvania, Virginia","51143","1.0"
"Big Stone, Minnesota","27011","1.0"
"Lowndes, Mississippi","28087","1.0"
"Calhoun, Alabama","1015","1.0"
"Lampasas, Texas","48281","1.0"
"Jackson, Florida","12063","1.0"
"York, Maine","23031","1.0"
"DeSoto, Mississippi","28033","1.0"
"Sierra, New Mexico","35051","1.0"
"Chowan, North Carolina","37041","1.0"
"Haskell, Oklahoma","40061","1.0"
"Jones, Mississippi","28067","1.0"
"Cook, Georgia","13075","1.0"
"Henry, Georgia","13151","1.0"
"Orange, Virginia","51137","1.0"
"Valley, Nebraska","31175","1.0"
"Henderson, Tennessee","47077","1.0"
"Panola, Texas","48365","1.0"
"Wagoner, Oklahoma","40145","1.0"
"Koochiching, Minnesota","27071","1.0"
"Jefferson, Georgia","13163","1.0"
"Nash, North Carolina","37127","1.0"
"Wyandot, Ohio","39175","1.0"
"Banks, Georgia","13011","1.0"
"Christian, Kentucky","21047","1.0"
"Greene, Missouri","29077","1.0"
"Harney, Oregon","41025","1.0"
"Carbon, Montana","30009","1.0"
"Jo Daviess, Illinois","17085","0.9"
"Adams, Wisconsin","55001","0.9"
"Clinton, Michigan","26037","0.9"
"Hart, Georgia","13147","0.9"
"Sheridan, Kansas","20179","0.9"
"Knox, Illinois","17095","0.9"
"Bureau, Illinois","17011","0.9"
"Pierce, Nebraska","31139","0.9"
"Decatur, Iowa","19053","0.9"
"Edgecombe, North Carolina","37065","0.9"
"Winston, Alabama","1133","0.9"
"Allen, Kentucky","21003","0.9"
"Bossier, Louisiana","22015","0.9"
"Madison, Tennessee","47113","0.9"
"Madison, Mississippi","28089","0.9"
"Washington, Minnesota","27163","0.9"
"Allegan, Michigan","26005","0.9"
"Bandera, Texas","48019","0.9"
"Iroquois, Illinois","17075","0.9"
"Leake, Mississippi","28079","0.9"
"Berrien, Georgia","13019","0.9"
"Fulton, Ohio","39051","0.9"
"Union, Arkansas","5139","0.9"
"Randolph, Indiana","18135","0.9"
"Jefferson, Tennessee","47089","0.9"
"Ottawa, Oklahoma","40115","0.9"
"Baldwin, Georgia","13009","0.9"
"Kent, Texas","48263","0.9"
"Wabash, Illinois","17185","0.9"
"Chaffee, Colorado","8015","0.9"
"Cattaraugus, New York","36009","0.9"
"Walton, Georgia","13297","0.9"
"Posey, Indiana","18129","0.9"
"Clinton, Pennsylvania","42035","0.9"
"Waseca, Minnesota","27161","0.9"
"Walker, Alabama","1127","0.9"
"Barber, Kansas","20007","0.9"
"Emanuel, Georgia","13107","0.9"
"Moore, North Carolina","37125","0.9"
"Clay, Kansas","20027","0.9"
"West Baton Rouge, Louisiana","22121","0.9"
"Seminole, Oklahoma","40133","0.9"
"Effingham, Georgia","13103","0.9"
"Dodge, Minnesota","27039","0.9"
"Union, Ohio","39159","0.9"
"Washington, Rhode Island","44009","0.9"
"Madison, Idaho","16065","0.9"
"Harper, Kansas","20077","0.9"
"Delaware, New York","36025","0.9"
"Blaine, Nebraska","31009","0.9"
"Tunica, Mississippi","28143","0.9"
"Oconee, South Carolina","45073","0.9"
"Phillips, Kansas","20147","0.9"
"Vigo, Indiana","18167","0.9"
"Muskogee, Oklahoma","40101","0.9"
"Douglas, Colorado","8035","0.9"
"Hanover, Virginia","51085","0.9"
"Mason, Kentucky","21161","0.9"
"Red River, Louisiana","22081","0.9"
"Le Sueur, Minnesota","27079","0.9"
"Green, Wisconsin","55045","0.9"
"Sandusky, Ohio","39143","0.9"
"Burke, Georgia","13033","0.9"
"Reno, Kansas","20155","0.9"
"Franklin, Tennessee","47051","0.9"
"Trimble, Kentucky","21223","0.9"
"Williamsburg, Virginia","51830","0.9"
"Kenton, Kentucky","21117","0.9"
"Harrison, Missouri","29081","0.9"
"Union, South Dakota","46127","0.9"
"Hampton, South Carolina","45049","0.9"
"Carver, Minnesota","27019","0.9"
"Jackson, Wisconsin","55053","0.9"
"Moultrie, Illinois","17139","0.9"
"Petersburg, Virginia","51730","0.9"
"Brooks, Georgia","13027","0.9"
"Clark, Indiana","18019","0.9"
"St. Clair, Illinois","17163","0.9"
"LaPorte, Indiana","18091","0.9"
"Clark, Ohio","39023","0.9"
"Plumas, California","6063","0.9"
"Crittenden, Arkansas","5035","0.9"
"Columbia, Florida","12023","0.9"
"Vermillion, Indiana","18165","0.9"
"Iowa, Iowa","19095","0.9"
"Turner, South Dakota","46125","0.9"
"Lauderdale, Alabama","1077","0.8"
"Armstrong, Texas","48011","0.8"
"Franklin, Georgia","13119","0.8"
"Sumter, South Carolina","45085","0.8"
"Berrien, Michigan","26021","0.8"
"Des Moines, Iowa","19057","0.8"
"Roger Mills, Oklahoma","40129","0.8"
"Graham, North Carolina","37075","0.8"
"Warren, New York","36113","0.8"
"Saline, Arkansas","5125","0.8"
"Montgomery, Arkansas","5097","0.8"
"Monroe, Tennessee","47123","0.8"
"Lee, Mississippi","28081","0.8"
"Stephens, Oklahoma","40137","0.8"
"Langlade, Wisconsin","55067","0.8"
"Marion, Ohio","39101","0.8"
"Greene, Georgia","13133","0.8"
"Howard, Indiana","18067","0.8"
"Haywood, North Carolina","37087","0.8"
"Dorchester, South Carolina","45035","0.8"
"Fulton, Arkansas","5049","0.8"
"Lyon, Iowa","19119","0.8"
"Lincoln, South Dakota","46083","0.8"
"Cayuga, New York","36011","0.8"
"Iosco, Michigan","26069","0.8"
"Saratoga, New York","36091","0.8"
"Page, Iowa","19145","0.8"
"McDowell, North Carolina","37111","0.8"
"Anderson, Tennessee","47001","0.8"
"Orleans, Vermont","50019","0.8"
"Jefferson, New York","36045","0.8"
"Mitchell, North Carolina","37121","0.8"
"Coos, New Hampshire","33007","0.8"
"Washington, Oklahoma","40147","0.8"
"Sherburne, Minnesota","27141","0.8"
"Ashley, Arkansas","5003","0.8"
"Alfalfa, Oklahoma","40003","0.8"
"King George, Virginia","51099","0.8"
"Sumner, Tennessee","47165","0.8"
"Boyd, Nebraska","31015","0.8"
"Treutlen, Georgia","13283","0.8"
"Lane, Kansas","20101","0.8"
"St. Mary's, Maryland","24037","0.8"
"Madison, Iowa","19121","0.8"
"Nance, Nebraska","31125","0.8"
"Macon, Georgia","13193","0.8"
"Yazoo, Mississippi","28163","0.8"
"Hardin, Kentucky","21093","0.8"
"Halifax, Virginia","51083","0.8"
"Monroe, Kentucky","21171","0.8"
"Menominee, Wisconsin","55078","0.8"
"Niobrara, Wyoming","56027","0.8"
"Yellow Medicine, Minnesota","27173","0.8"
"Johnson, Indiana","18081","0.8"
"Caswell, North Carolina","37033","0.8"
"Lewis, Tennessee","47101","0.8"
"Haakon, South Dakota","46055","0.8"
"Copiah, Mississippi","28029","0.8"
"Jefferson, Mississippi","28063","0.8"
"Goodhue, Minnesota","27049","0.8"
"Hart, Kentucky","21099","0.8"
"Wayne, New York","36117","0.8"
"Woodson, Kansas","20207","0.8"
"Defiance, Ohio","39039","0.8"
"Forrest, Mississippi","28035","0.8"
"Huron, Ohio","39077","0.8"
"Marion, Mississippi","28091","0.8"
"DeKalb, Indiana","18033","0.8"
"Porter, Indiana","18127","0.8"
"Rush, Indiana","18139","0.8"
"Buffalo, Wisconsin","55011","0.8"
"Santa Rosa, Florida","12113","0.8"
"Pike, Arkansas","5109","0.8"
"Washington, Florida","12133","0.8"
"St. Johns, Florida","12109","0.8"
"Marion, Kentucky","21155","0.8"
"Shelby, Indiana","18145","0.8"
"Wheeler, Nebraska","31183","0.8"
"Addison, Vermont","50001","0.8"
"Breckinridge, Kentucky","21027","0.8"
"Stewart, Georgia","13259","0.8"
"Calumet, Wisconsin","55015","0.8"
"Lassen, California","6035","0.8"
"Iberville, Louisiana","22047","0.8"
"Waukesha, Wisconsin","55133","0.8"
"Hampton, Virginia","51650","0.8"
"Caroline, Virginia","51033","0.8"
"Branch, Michigan","26023","0.8"
"Lenawee, Michigan","26091","0.8"
"Dubuque, Iowa","19061","0.8"
"Franklin, Kentucky","21073","0.8"
"Bath, Virginia","51017","0.8"
"Nicholas, Kentucky","21181","0.8"
"Clay, Illinois","17025","0.8"
"Grafton, New Hampshire","33009","0.8"
"Ward, North Dakota","38101","0.8"
"Missoula, Montana","30063","0.8"
"Tillamook, Oregon","41057","0.8"
"Wayne, Indiana","18177","0.8"
"Dawson, Montana","30021","0.8"
"Billings, North Dakota","38007","0.8"
"Linn, Oregon","41043","0.8"
"Burleigh, North Dakota","38015","0.8"
"Clayton, Iowa","19043","0.8"
"Martin, Minnesota","27091","0.8"
"Vernon, Wisconsin","55123","0.8"
"Perkins, Nebraska","31135","0.8"
"Steele, Minnesota","27147","0.8"
"Pottawatomie, Kansas","20149","0.8"
"Emmons, North Dakota","38029","0.8"
"LaMoure, North Dakota","38045","0.8"
"Deuel, South Dakota","46039","0.8"
"Goshen, Wyoming","56015","0.8"
"Marquette, Wisconsin","55077","0.8"
"Knox, Nebraska","31107","0.8"
"Holt, Nebraska","31089","0.8"
"Pershing, Nevada","32027","0.8"
"Red Willow, Nebraska","31145","0.8"
"Laurens, South Carolina","45059","0.8"
"Fannin, Georgia","13111","0.8"
"Sequoyah, Oklahoma","40135","0.8"
"Kershaw, South Carolina","45055","0.8"
"Florence, South Carolina","45041","0.8"
"Starke, Indiana","18149","0.8"
"Limestone, Alabama","1083","0.8"
"Allegany, Maryland","24001","0.7"
"Spink, South Dakota","46115","0.7"
"Bay, Michigan","26017","0.7"
"Sabine, Louisiana","22085","0.7"
"Jefferson, Wisconsin","55055","0.7"
"Winston, Mississippi","28159","0.7"
"Matanuska-Susitna, Alaska","2170","0.7"
"Pulaski, Illinois","17153","0.7"
"Bibb, Alabama","1007","0.7"
"Greene, Virginia","51079","0.7"
"Otsego, New York","36077","0.7"
"Wilkinson, Georgia","13319","0.7"
"Deschutes, Oregon","41017","0.7"
"Seneca, Ohio","39147","0.7"
"Tallahatchie, Mississippi","28135","0.7"
"Calhoun, Florida","12013","0.7"
"Somerset, Maine","23025","0.7"
"Jasper, Texas","48241","0.7"
"Mahnomen, Minnesota","27087","0.7"
"Northumberland, Pennsylvania","42097","0.7"
"Calhoun, South Carolina","45017","0.7"
"Furnas, Nebraska","31065","0.7"
"Boone, Indiana","18011","0.7"
"Georgetown, South Carolina","45043","0.7"
"Faulkner, Arkansas","5045","0.7"
"Sauk, Wisconsin","55111","0.7"
"Vernon, Missouri","29217","0.7"
"Columbia, Wisconsin","55021","0.7"
"Screven, Georgia","13251","0.7"
"Dodge, Wisconsin","55027","0.7"
"Musselshell, Montana","30065","0.7"
"Conway, Arkansas","5029","0.7"
"Richmond, Virginia","51159","0.7"
"Cherokee, Alabama","1019","0.7"
"Leflore, Mississippi","28083","0.7"
"Sheridan, Wyoming","56033","0.7"
"Lincoln, Oregon","41041","0.7"
"Stokes, North Carolina","37169","0.7"
"Lancaster, Virginia","51103","0.7"
"Blue Earth, Minnesota","27013","0.7"
"Fall River, South Dakota","46047","0.7"
"Benson, North Dakota","38005","0.7"
"Marshall, Minnesota","27089","0.7"
"Lee, Georgia","13177","0.7"
"Hutchinson, South Dakota","46067","0.7"
"Putnam, Ohio","39137","0.7"
"McCracken, Kentucky","21145","0.7"
"Monroe, Wisconsin","55081","0.7"
"Delaware, Oklahoma","40041","0.7"
"Stephens, Georgia","13257","0.7"
"Otter Tail, Minnesota","27111","0.7"
"Amelia, Virginia","51007","0.7"
"Autauga, Alabama","1001","0.7"
"Prince George, Virginia","51149","0.7"
"Maury, Tennessee","47119","0.7"
"Shoshone, Idaho","16079","0.7"
"Obion, Tennessee","47131","0.7"
"Cape Girardeau, Missouri","29031","0.7"
"Carteret, North Carolina","37031","0.7"
"Henry, Iowa","19087","0.7"
"Ashtabula, Ohio","39007","0.7"
"Franklin, Vermont","50011","0.7"
"Rockingham, New Hampshire","33015","0.7"
"Buena Vista, Virginia","51530","0.7"
"Grant, West Virginia","54023","0.7"
"St. Charles, Missouri","29183","0.7"
"Dawson, Georgia","13085","0.7"
"Spalding, Georgia","13255","0.7"
"Paulding, Ohio","39125","0.7"
"Forest, Pennsylvania","42053","0.7"
"Montezuma, Colorado","8083","0.7"
"Nodaway, Missouri","29147","0.7"
"Lauderdale, Mississippi","28075","0.7"
"La Plata, Colorado","8067","0.7"
"Kewaunee, Wisconsin","55061","0.7"
"Wayne, Nebraska","31179","0.7"
"Sac, Iowa","19161","0.7"
"Waushara, Wisconsin","55137","0.7"
"Lapeer, Michigan","26087","0.7"
"Washington, Colorado","8121","0.7"
"Antelope, Nebraska","31003","0.7"
"Trumbull, Ohio","39155","0.7"
"Decatur, Georgia","13087","0.7"
"Marion, Kansas","20115","0.7"
"Campbell, Virginia","51031","0.7"
"Nottoway, Virginia","51135","0.7"
"Orange, Texas","48361","0.7"
"Chase, Kansas","20017","0.7"
"Marion, Alabama","1093","0.7"
"Mercer, West Virginia","54055","0.7"
"Pennington, Minnesota","27113","0.7"
"Caddo, Louisiana","22017","0.7"
"Jefferson, Arkansas","5069","0.7"
"Wilcox, Alabama","1131","0.7"
"Presque Isle, Michigan","26141","0.7"
"Bedford, Virginia","51917","0.7"
"Steuben, Indiana","18151","0.7"
"Bleckley, Georgia","13023","0.7"
"Green Lake, Wisconsin","55047","0.7"
"Waupaca, Wisconsin","55135","0.7"
"Randolph, Arkansas","5121","0.7"
"Pennington, South Dakota","46103","0.7"
"Lincoln, Wyoming","56023","0.7"
"Madison, Kentucky","21151","0.7"
"Queen Anne's, Maryland","24035","0.7"
"Rogers, Oklahoma","40131","0.7"
"Fairbanks North Star, Alaska","2090","0.7"
"Greer, Oklahoma","40055","0.7"
"Stark, Ohio","39151","0.7"
"Portage, Wisconsin","55097","0.7"
"Buffalo, South Dakota","46017","0.7"
"Huntington, Indiana","18069","0.6"
"Randolph, Alabama","1111","0.6"
"Preston, West Virginia","54077","0.6"
"Crawford, Ohio","39033","0.6"
"Richland, Ohio","39139","0.6"
"Henry, Illinois","17073","0.6"
"Metcalfe, Kentucky","21169","0.6"
"Worth, Georgia","13321","0.6"
"Cumberland, Tennessee","47035","0.6"
"Sanilac, Michigan","26151","0.6"
"McLeod, Minnesota","27085","0.6"
"Danville, Virginia","51590","0.6"
"Coles, Illinois","17029","0.6"
"Beaver, Pennsylvania","42007","0.6"
"Camden, Georgia","13039","0.6"
"Renville, Minnesota","27129","0.6"
"Audubon, Iowa","19009","0.6"
"Madison, Ohio","39097","0.6"
"Brown, Nebraska","31017","0.6"
"Perquimans, North Carolina","37143","0.6"
"Keweenaw, Michigan","26083","0.6"
"Davison, South Dakota","46035","0.6"
"Houston, Alabama","1069","0.6"
"Poweshiek, Iowa","19157","0.6"
"Stanly, North Carolina","37167","0.6"
"Hertford, North Carolina","37091","0.6"
"Casey, Kentucky","21045","0.6"
"Pulaski, Missouri","29169","0.6"
"Williamson, Illinois","17199","0.6"
"McDonough, Illinois","17109","0.6"
"Walthall, Mississippi","28147","0.6"
"Atoka, Oklahoma","40005","0.6"
"Baker, Florida","12003","0.6"
"Saline, Illinois","17165","0.6"
"Jefferson, Florida","12065","0.6"
"George, Mississippi","28039","0.6"
"Knox, Ohio","39083","0.6"
"Clay, South Dakota","46027","0.6"
"Lawrence, Pennsylvania","42073","0.6"
"Dundy, Nebraska","31057","0.6"
"Henderson, Kentucky","21101","0.6"
"Lincoln, Colorado","8073","0.6"
"Kossuth, Iowa","19109","0.6"
"Caldwell, Missouri","29025","0.6"
"Union, Louisiana","22111","0.6"
"Teller, Colorado","8119","0.6"
"Richland, Louisiana","22083","0.6"
"Marshall, Mississippi","28093","0.6"
"Vanderburgh, Indiana","18163","0.6"
"McIntosh, Georgia","13191","0.6"
"Suffolk, Virginia","51800","0.6"
"Miner, South Dakota","46097","0.6"
"Cherokee, North Carolina","37039","0.6"
"Spencer, Kentucky","21215","0.6"
"Morgan, Missouri","29141","0.6"
"Etowah, Alabama","1055","0.6"
"Escambia, Alabama","1053","0.6"
"Rush, Kansas","20165","0.6"
"Schuylkill, Pennsylvania","42107","0.6"
"Fairfield, Ohio","39045","0.6"
"Mercer, Pennsylvania","42085","0.6"
"Delaware, Ohio","39041","0.6"
"Anderson, South Carolina","45007","0.6"
"Carroll, Illinois","17015","0.6"
"Swain, North Carolina","37173","0.6"
"Cole, Missouri","29051","0.6"
"Pulaski, Virginia","51155","0.6"
"Fayette, Tennessee","47047","0.6"
"Juneau, Wisconsin","55057","0.6"
"Hancock, Illinois","17067","0.6"
"Raleigh, West Virginia","54081","0.6"
"Bradford, Florida","12007","0.6"
"Roanoke, Virginia","51161","0.6"
"Alcorn, Mississippi","28003","0.6"
"Rowan, Kentucky","21205","0.6"
"Polk, North Carolina","37149","0.6"
"Crawford, Pennsylvania","42039","0.6"
"Genesee, New York","36037","0.6"
"Livingston, Louisiana","22063","0.6"
"Coal, Oklahoma","40029","0.6"
"Lincoln, Washington","53043","0.6"
"Logan, Oklahoma","40083","0.6"
"Adair, Oklahoma","40001","0.6"
"Wahkiakum, Washington","53069","0.6"
"Platte, Wyoming","56031","0.6"
"Renville, North Dakota","38075","0.6"
"Edgefield, South Carolina","45037","0.6"
"Grant, Wisconsin","55043","0.6"
"Washington, Maine","23029","0.6"
"Goochland, Virginia","51075","0.6"
"Darlington, South Carolina","45031","0.6"
"Mountrail, North Dakota","38061","0.6"
"Pope, Minnesota","27121","0.6"
"Lincoln, Kansas","20105","0.6"
"Bremer, Iowa","19017","0.6"
"Union, Oregon","41061","0.6"
"Meade, South Dakota","46093","0.6"
"Jersey, Illinois","17083","0.6"
"Audrain, Missouri","29007","0.6"
"Sheridan, North Dakota","38083","0.6"
"Wheatland, Montana","30107","0.6"
"Cheyenne, Kansas","20023","0.6"
"Ozaukee, Wisconsin","55089","0.6"
"Pottawatomie, Oklahoma","40125","0.6"
"Steuben, New York","36101","0.6"
"Gallatin, Montana","30031","0.6"
"Yellowstone, Montana","30111","0.6"
"Park, Montana","30067","0.6"
"Washington, Wisconsin","55131","0.6"
"Allegany, New York","36003","0.6"
"Chambers, Alabama","1017","0.6"
"Pickens, Alabama","1107","0.6"
"Grand Isle, Vermont","50013","0.6"
"Oconto, Wisconsin","55083","0.6"
"Baylor, Texas","48023","0.6"
"Douglas, Oregon","41019","0.6"
"Laurens, Georgia","13175","0.6"
"Becker, Minnesota","27005","0.6"
"Wright, Minnesota","27171","0.6"
"Oscoda, Michigan","26135","0.6"
"Elmore, Alabama","1051","0.6"
"Tipton, Indiana","18159","0.6"
"Lumpkin, Georgia","13187","0.6"
"Richland, North Dakota","38077","0.6"
"Bristol Bay, Alaska","2060","0.6"
"Leelanau, Michigan","26089","0.6"
"West Carroll, Louisiana","22123","0.6"
"Anderson, Kansas","20003","0.6"
"Cheatham, Tennessee","47021","0.6"
"Wheeler, Georgia","13309","0.6"
"White, Georgia","13311","0.6"
"Kennebec, Maine","23011","0.6"
"Fulton, Indiana","18049","0.6"
"Herkimer, New York","36043","0.6"
"Cameron, Pennsylvania","42023","0.5"
"Grand Traverse, Michigan","26055","0.5"
"Carbon, Utah","49007","0.5"
"Sioux, North Dakota","38085","0.5"
"Berkeley, West Virginia","54003","0.5"
"Scott, Illinois","17171","0.5"
"Jefferson, Washington","53031","0.5"
"Northampton, North Carolina","37131","0.5"
"Montcalm, Michigan","26117","0.5"
"Pontotoc, Oklahoma","40123","0.5"
"Grant, North Dakota","38037","0.5"
"Wexford, Michigan","26165","0.5"
"Guernsey, Ohio","39059","0.5"
"Bienville, Louisiana","22013","0.5"
"Hardin, Ohio","39065","0.5"
"Winona, Minnesota","27169","0.5"
"Trigg, Kentucky","21221","0.5"
"St. Louis, Minnesota","27137","0.5"
"Franklin, Florida","12037","0.5"
"Perry, Tennessee","47135","0.5"
"Sumter, Florida","12119","0.5"
"Vermilion, Illinois","17183","0.5"
"Carroll, Virginia","51035","0.5"
"Newton, Mississippi","28101","0.5"
"Hardin, Iowa","19083","0.5"
"Morgan, Illinois","17137","0.5"
"Carter, Montana","30011","0.5"
"Catoosa, Georgia","13047","0.5"
"Cannon, Tennessee","47015","0.5"
"Carroll, Maryland","24013","0.5"
"Kiowa, Kansas","20097","0.5"
"Stutsman, North Dakota","38093","0.5"
"Campbell, Wyoming","56005","0.5"
"Madison, Virginia","51113","0.5"
"Buckingham, Virginia","51029","0.5"
"Hill, Montana","30041","0.5"
"Winn, Louisiana","22127","0.5"
"Crisp, Georgia","13081","0.5"
"Mercer, Missouri","29129","0.5"
"Craig, Oklahoma","40035","0.5"
"Genesee, Michigan","26049","0.5"
"Kootenai, Idaho","16055","0.5"
"Lake, Oregon","41037","0.5"
"Talladega, Alabama","1121","0.5"
"Curry, Oregon","41015","0.5"
"Redwood, Minnesota","27127","0.5"
"Traverse, Minnesota","27155","0.5"
"Richland, Illinois","17159","0.5"
"Nowata, Oklahoma","40105","0.5"
"Haywood, Tennessee","47075","0.5"
"Pondera, Montana","30073","0.5"
"Oswego, New York","36075","0.5"
"Perry, Missouri","29157","0.5"
"Bamberg, South Carolina","45009","0.5"
"Mayes, Oklahoma","40097","0.5"
"Cullman, Alabama","1043","0.5"
"Perry, Pennsylvania","42099","0.5"
"Polk, Tennessee","47139","0.5"
"Logan, Ohio","39091","0.5"
"Kenai Peninsula, Alaska","2122","0.5"
"Clay, Alabama","1027","0.5"
"Donley, Texas","48129","0.5"
"Calaveras, California","6009","0.5"
"Butler, Missouri","29023","0.5"
"Nuckolls, Nebraska","31129","0.5"

"undefined"