Demographics, US by County, Population, White (Both Sexes - 2014 to 2018), 2014 - 2018
"Vernon, Missouri","29217","95.6"
"Linn, Kansas","20107","95.6"
"Coffey, Kansas","20031","95.6"
"Haywood, North Carolina","37087","95.6"
"Jefferson, Kansas","20087","95.6"
"Chariton, Missouri","29041","95.6"
"Pendleton, West Virginia","54071","95.6"
"Ottawa, Ohio","39123","95.6"
"Crawford, Pennsylvania","42039","95.6"
"Oswego, New York","36075","95.6"
"Otsego, Michigan","26137","95.6"
"Sagadahoc, Maine","23023","95.6"
"Lawrence, Missouri","29109","95.5"
"Harlan, Nebraska","31083","95.5"
"Miami, Kansas","20121","95.5"
"Page, Virginia","51139","95.5"
"Fremont, Iowa","19071","95.5"
"Pulaski, Indiana","18131","95.5"
"Jefferson, Tennessee","47089","95.5"
"Jim Wells, Texas","48249","95.5"
"Oregon, Missouri","29149","95.5"
"Sherman, Oregon","41055","95.5"
"Langlade, Wisconsin","55067","95.5"
"Armstrong, Texas","48011","95.5"
"Gove, Kansas","20063","95.5"
"Bates, Missouri","29013","95.5"
"Shannon, Missouri","29203","95.5"
"Cheyenne, Nebraska","31033","95.5"
"Lawrence, Ohio","39087","95.5"
"Polk, Missouri","29167","95.5"
"Edwards, Kansas","20047","95.5"
"Richland, Wisconsin","55103","95.5"
"Blair, Pennsylvania","42013","95.5"
"Pike, Ohio","39131","95.5"
"Jasper, Iowa","19099","95.5"
"Marion, Iowa","19125","95.5"
"Boyd, Nebraska","31015","95.5"
"Barber, Kansas","20007","95.5"
"McCook, South Dakota","46087","95.5"
"Harrison, West Virginia","54033","95.5"
"Blount, Alabama","1009","95.5"
"Lawrence, Tennessee","47099","95.5"
"Jones, Iowa","19105","95.4"
"Clay, Iowa","19041","95.4"
"Sully, South Dakota","46119","95.4"
"Merrick, Nebraska","31121","95.4"
"Webb, Texas","48479","95.4"
"Hood, Texas","48221","95.4"
"Lewis, Tennessee","47101","95.4"
"Cloud, Kansas","20029","95.4"
"Taylor, Iowa","19173","95.4"
"Hardin, Iowa","19083","95.4"
"Greene, Arkansas","5055","95.4"
"Henry, Missouri","29083","95.4"
"Ford, Illinois","17053","95.4"
"Christian, Missouri","29043","95.4"
"Hardin, Illinois","17069","95.4"
"Parke, Indiana","18121","95.4"
"Fayette, Iowa","19065","95.4"
"Roberts, Texas","48393","95.4"
"Platte, Nebraska","31141","95.4"
"Harlan, Kentucky","21095","95.4"
"Harrison, Kentucky","21097","95.4"
"Towns, Georgia","13281","95.4"
"Allegany, New York","36003","95.4"
"Breckinridge, Kentucky","21027","95.4"
"Crawford, Wisconsin","55023","95.4"
"Crook, Wyoming","56011","95.4"
"Sargent, North Dakota","38081","95.3"
"Bonner, Idaho","16017","95.3"
"Bell, Kentucky","21013","95.3"
"Dade, Missouri","29057","95.3"
"Medina, Ohio","39103","95.3"
"Allen, Kentucky","21003","95.3"
"Griggs, North Dakota","38039","95.3"
"Jefferson, Indiana","18077","95.3"
"Carlisle, Kentucky","21039","95.3"
"Cheshire, New Hampshire","33005","95.3"
"Isanti, Minnesota","27059","95.3"
"Anderson, Kentucky","21005","95.3"
"Chisago, Minnesota","27025","95.3"
"Webster, Nebraska","31181","95.2"
"Barron, Wisconsin","55005","95.2"
"Cullman, Alabama","1043","95.2"
"Carter, Missouri","29035","95.2"
"Buchanan, Virginia","51027","95.2"
"Stafford, Kansas","20185","95.2"
"Fallon, Montana","30025","95.2"
"Lincoln, Nebraska","31111","95.2"
"Morrill, Nebraska","31123","95.2"
"Laclede, Missouri","29105","95.2"
"Gunnison, Colorado","8051","95.2"
"Otter Tail, Minnesota","27111","95.2"
"Washington, Missouri","29221","95.2"
"Guernsey, Ohio","39059","95.2"
"Burt, Nebraska","31021","95.2"
"Clinton, Missouri","29049","95.2"
"Somerset, Pennsylvania","42111","95.2"
"Daviess, Indiana","18027","95.2"
"Greenwood, Kansas","20073","95.2"
"Douglas, South Dakota","46043","95.2"
"McPherson, Kansas","20113","95.2"
"Winnebago, Iowa","19189","95.1"
"Wallowa, Oregon","41063","95.1"
"Charlevoix, Michigan","26029","95.1"
"Gibson, Indiana","18051","95.1"
"Fergus, Montana","30027","95.1"
"Sharp, Arkansas","5135","95.1"
"Ashe, North Carolina","37009","95.1"
"Wayne, Nebraska","31179","95.1"
"Cavalier, North Dakota","38019","95.1"
"Mahaska, Iowa","19123","95.1"
"Russell, Kansas","20167","95.1"
"Bosque, Texas","48035","95.1"
"Chase, Kansas","20017","95.1"
"Kimball, Nebraska","31105","95.1"
"Hancock, West Virginia","54029","95.1"
"Campbell, Wyoming","56005","95.1"
"Blaine, Idaho","16013","95.1"
"Clermont, Ohio","39025","95.1"
"Reynolds, Missouri","29179","95.1"
"Clay, Texas","48077","95.1"
"Starr, Texas","48427","95.1"
"Sheridan, Wyoming","56033","95.1"
"Williams, Ohio","39171","95.1"
"Montgomery, Iowa","19137","95.1"
"Smith, Tennessee","47159","95.0"
"Green, Kentucky","21087","95.0"
"Mason, Michigan","26105","95.0"
"Faulk, South Dakota","46049","95.0"
"Paulding, Ohio","39125","95.0"
"Franklin, Vermont","50011","95.0"
"Beaverhead, Montana","30001","95.0"
"Cheatham, Tennessee","47021","95.0"
"Montgomery, Missouri","29139","95.0"
"Aroostook, Maine","23003","95.0"
"York, Nebraska","31185","95.0"
"Clearfield, Pennsylvania","42033","95.0"
"Chippewa, Wisconsin","55017","95.0"
"Grant, Arkansas","5053","95.0"
"Columbia, Pennsylvania","42037","94.9"
"Cheyenne, Kansas","20023","94.9"
"Esmeralda, Nevada","32009","94.9"
"McLeod, Minnesota","27085","94.9"
"Routt, Colorado","8107","94.9"
"Wasatch, Utah","49051","94.9"
"Hancock, Indiana","18059","94.9"
"Steuben, New York","36101","94.9"
"Dade, Georgia","13083","94.9"
"Columbia, Wisconsin","55021","94.9"
"Washington, Wisconsin","55131","94.9"
"Cocke, Tennessee","47029","94.9"
"Lincoln, Montana","30053","94.9"
"Powder River, Montana","30075","94.9"
"Swift, Minnesota","27151","94.9"
"Columbiana, Ohio","39029","94.9"
"Hamilton, Texas","48193","94.9"
"Decatur, Iowa","19053","94.9"
"Young, Texas","48503","94.9"
"Mineral, West Virginia","54057","94.9"
"Prowers, Colorado","8099","94.8"
"Sevier, Tennessee","47155","94.8"
"Platte, Wyoming","56031","94.8"
"Archer, Texas","48009","94.8"
"Wythe, Virginia","51197","94.8"
"Lemhi, Idaho","16059","94.8"
"Cortland, New York","36023","94.8"
"Grant, Kentucky","21081","94.8"
"Henry, Indiana","18065","94.8"
"Red Lake, Minnesota","27125","94.8"
"Grand Traverse, Michigan","26055","94.8"
"Wheatland, Montana","30107","94.8"
"Westmoreland, Pennsylvania","42129","94.8"
"Baca, Colorado","8009","94.8"
"Wayne, Kentucky","21231","94.8"
"Greene, Tennessee","47059","94.8"
"Dawson, Montana","30021","94.8"
"Montague, Texas","48337","94.8"
"Rockingham, New Hampshire","33015","94.8"
"Plymouth, Iowa","19149","94.8"
"Delta, Colorado","8029","94.8"
"Montgomery, Kentucky","21173","94.8"
"Northumberland, Pennsylvania","42097","94.8"
"Dubois, Indiana","18037","94.8"
"Penobscot, Maine","23019","94.8"
"Grand, Colorado","8049","94.8"
"Cherokee, Iowa","19035","94.8"
"Burke, North Dakota","38013","94.8"
"Tishomingo, Mississippi","28141","94.8"
"Aitkin, Minnesota","27001","94.8"
"Indiana, Pennsylvania","42063","94.7"
"Otoe, Nebraska","31131","94.7"
"Bristol, Rhode Island","44001","94.7"
"Delaware, New York","36025","94.7"
"Teton, Montana","30099","94.7"
"Izard, Arkansas","5065","94.7"
"Bay, Michigan","26017","94.7"
"Grant, Oregon","41023","94.7"
"Neosho, Kansas","20133","94.7"
"Wallace, Kansas","20199","94.7"
"Jefferson, Montana","30043","94.7"
"Callahan, Texas","48059","94.7"
"Windham, Vermont","50025","94.7"
"Perry, Indiana","18123","94.7"
"Lincoln, Missouri","29113","94.7"
"Jeff Davis, Texas","48243","94.7"
"Monroe, Tennessee","47123","94.7"
"Monroe, Missouri","29137","94.7"
"Clay, Tennessee","47027","94.7"
"Newton, Arkansas","5101","94.7"
"Teller, Colorado","8119","94.7"
"Madison, New York","36053","94.7"
"Clear Creek, Colorado","8019","94.7"
"Carson, Texas","48065","94.7"
"Lincoln, South Dakota","46083","94.7"
"Codington, South Dakota","46029","94.7"
"Park, Colorado","8093","94.7"
"Grant, South Dakota","46051","94.7"
"Dickinson, Kansas","20041","94.7"
"Bear Lake, Idaho","16007","94.7"
"Logan, Ohio","39091","94.7"
"Pierce, North Dakota","38069","94.7"
"Tazewell, Virginia","51185","94.7"
"Presidio, Texas","48377","94.7"
"Putnam, Ohio","39137","94.6"
"Lincoln, Kentucky","21137","94.6"
"Wright, Minnesota","27171","94.6"
"Haakon, South Dakota","46055","94.6"
"Adair, Kentucky","21001","94.6"
"Wayne, Ohio","39169","94.6"
"Todd, Minnesota","27153","94.6"
"Calumet, Wisconsin","55015","94.6"
"Hinsdale, Colorado","8053","94.6"
"Oceana, Michigan","26127","94.6"
"Russell, Kentucky","21207","94.6"
"Osceola, Iowa","19143","94.6"
"Fulton, New York","36035","94.6"
"Huron, Ohio","39077","94.6"
"Lake, South Dakota","46079","94.6"
"Macon, Missouri","29121","94.5"
"Wilson, Kansas","20205","94.5"
"Sullivan, Tennessee","47163","94.5"
"Champaign, Ohio","39021","94.5"
"Loudon, Tennessee","47105","94.5"
"Concho, Texas","48095","94.5"
"McKean, Pennsylvania","42083","94.5"
"Cameron, Texas","48061","94.5"
"Flathead, Montana","30029","94.5"
"Jackson, Minnesota","27063","94.5"
"Montcalm, Michigan","26117","94.5"
"Fremont, Idaho","16043","94.5"
"Big Horn, Wyoming","56003","94.5"
"Meagher, Montana","30059","94.5"
"Barnes, North Dakota","38003","94.5"
"Deuel, Nebraska","31049","94.5"
"Boise, Idaho","16015","94.5"
"Grand Isle, Vermont","50013","94.5"
"Minidoka, Idaho","16067","94.5"
"Boyd, Kentucky","21019","94.5"
"Park, Wyoming","56029","94.4"
"Floyd, Iowa","19067","94.4"
"Comanche, Texas","48093","94.4"
"Rhea, Tennessee","47143","94.4"
"Monroe, Michigan","26115","94.4"
"Moffat, Colorado","8081","94.4"
"Sumner, Kansas","20191","94.4"
"Menominee, Michigan","26109","94.4"
"Scott, Kansas","20171","94.4"
"Gallia, Ohio","39053","94.4"
"Shelby, Indiana","18145","94.4"
"Sevier, Utah","49041","94.4"
"Pottawatomie, Kansas","20149","94.4"
"Benton, Tennessee","47005","94.4"
"Mercer, North Dakota","38057","94.4"
"Traill, North Dakota","38097","94.4"
"Sauk, Wisconsin","55111","94.4"
"Dixon, Nebraska","31051","94.3"
"Perry, Tennessee","47135","94.3"
"Alleghany, North Carolina","37005","94.3"
"Johnson, Tennessee","47091","94.3"
"Goodhue, Minnesota","27049","94.3"
"Montrose, Colorado","8085","94.3"
"Manitowoc, Wisconsin","55071","94.3"
"Butte, South Dakota","46019","94.3"
"Thomas, Kansas","20193","94.3"
"Lewis, Missouri","29111","94.3"
"Clinton, Ohio","39027","94.3"
"Henry, Ohio","39069","94.3"
"Poquoson, Virginia","51735","94.3"
"Madison, Montana","30057","94.3"
"Jasper, Indiana","18073","94.3"
"Gallatin, Montana","30031","94.3"
"Fulton, Illinois","17057","94.3"
"White, Georgia","13311","94.3"
"Eureka, Nevada","32011","94.3"
"Franklin, Arkansas","5047","94.2"
"Barton, Missouri","29011","94.2"
"Bath, Virginia","51017","94.2"
"Dodge, Nebraska","31053","94.2"
"Merrimack, New Hampshire","33013","94.2"
"Hardin, Tennessee","47071","94.2"
"Scioto, Ohio","39145","94.2"
"Cleburne, Alabama","1029","94.2"
"Ogle, Illinois","17141","94.2"
"Huerfano, Colorado","8055","94.2"
"Harper, Oklahoma","40059","94.2"
"Wood, Wisconsin","55141","94.2"
"Cerro Gordo, Iowa","19033","94.2"
"Kootenai, Idaho","16055","94.2"
"Addison, Vermont","50001","94.2"
"Greene, Pennsylvania","42059","94.2"
"Knox, Indiana","18083","94.2"
"Silver Bow, Montana","30093","94.2"
"Richardson, Nebraska","31147","94.1"
"Jerome, Idaho","16053","94.1"
"Stewart, Tennessee","47161","94.1"
"Cuming, Nebraska","31039","94.1"
"Union, Illinois","17181","94.1"
"DeKalb, Tennessee","47041","94.1"
"Union, South Dakota","46127","94.1"
"Boundary, Idaho","16021","94.1"
"Henry, Illinois","17073","94.1"
"Natrona, Wyoming","56025","94.1"
"Mesa, Colorado","8077","94.1"
"Shelby, Ohio","39149","94.1"
"Morgan, Tennessee","47129","94.0"
"Summit, Utah","49043","94.0"
"Lafayette, Missouri","29107","94.0"
"Wilkin, Minnesota","27167","94.0"
"O'Brien, Iowa","19141","94.0"
"Madison, Arkansas","5087","94.0"
"Dunn, Wisconsin","55033","94.0"
"Clark, Kansas","20025","94.0"
"Gilpin, Colorado","8047","94.0"
"Greenbrier, West Virginia","54025","94.0"
"Cheyenne, Colorado","8017","94.0"
"Blount, Tennessee","47009","94.0"
"Juneau, Wisconsin","55057","94.0"
"Roane, Tennessee","47145","94.0"
"Sullivan, Pennsylvania","42113","94.0"
"Custer, Montana","30017","93.9"
"Kosciusko, Indiana","18085","93.9"
"Kiowa, Kansas","20097","93.9"
"Shenandoah, Virginia","51171","93.9"
"Miami, Ohio","39109","93.9"
"Lincoln, Washington","53043","93.9"
"Clinton, Michigan","26037","93.9"
"Wayne, Pennsylvania","42127","93.9"
"Coos, New Hampshire","33007","93.9"
"Jefferson, Wisconsin","55055","93.9"
"Watauga, North Carolina","37189","93.9"
"Page, Iowa","19145","93.9"
"Branch, Michigan","26023","93.9"
"Potter, South Dakota","46107","93.8"
"Pembina, North Dakota","38067","93.8"
"Lewis and Clark, Montana","30049","93.8"
"Lumpkin, Georgia","13187","93.8"
"Campbell, Kentucky","21037","93.8"
"Clinton, Iowa","19045","93.8"
"Seneca, Ohio","39147","93.8"
"Poweshiek, Iowa","19157","93.8"
"Washington, New York","36115","93.8"
"Hubbard, Minnesota","27057","93.8"
"Wheeler, Oregon","41069","93.8"
"Juab, Utah","49023","93.8"
"Livingston, Missouri","29117","93.8"
"Delta, Michigan","26041","93.8"
"Macon, North Carolina","37113","93.8"
"Fayette, Ohio","39047","93.8"
"Fayette, Illinois","17051","93.7"
"Pratt, Kansas","20151","93.7"
"Grundy, Illinois","17063","93.7"
"Fulton, Indiana","18049","93.7"
"Woodson, Kansas","20207","93.7"
"Morgan, Kentucky","21175","93.7"
"Shoshone, Idaho","16079","93.7"
"Brantley, Georgia","13025","93.7"
"Lee, Iowa","19111","93.7"
"Allegan, Michigan","26005","93.7"
"Madison, Idaho","16065","93.7"
"Garfield, Utah","49017","93.7"
"Barton, Kansas","20009","93.7"
"Marion, West Virginia","54049","93.7"
"Ozaukee, Wisconsin","55089","93.7"
"Gaines, Texas","48165","93.7"
"Searcy, Arkansas","5129","93.7"
"Hamilton, Iowa","19079","93.7"
"Humphreys, Tennessee","47085","93.7"
"Warrick, Indiana","18173","93.7"
"Rockingham, Virginia","51165","93.7"
"Rockbridge, Virginia","51163","93.6"
"Lincoln, New Mexico","35027","93.6"
"Allen, Kansas","20001","93.6"
"Washington, Pennsylvania","42125","93.6"
"Putnam, Tennessee","47141","93.6"
"Clay, Kentucky","21051","93.6"
"Elk, Kansas","20049","93.6"
"Lincoln, Idaho","16063","93.6"
"Pennington, Minnesota","27113","93.6"
"Cambria, Pennsylvania","42021","93.6"
"Zavala, Texas","48507","93.6"
"Bureau, Illinois","17011","93.6"
"Slope, North Dakota","38087","93.6"
"Cherokee, North Carolina","37039","93.6"
"Nodaway, Missouri","29147","93.6"
"Grant, New Mexico","35017","93.6"
"Schuylkill, Pennsylvania","42107","93.6"
"Walsh, North Dakota","38099","93.6"
"Clinton, Illinois","17027","93.6"
"Winona, Minnesota","27169","93.6"
"Botetourt, Virginia","51023","93.6"
"Barry, Missouri","29009","93.6"
"Richland, Montana","30083","93.5"
"Warren, Missouri","29219","93.5"
"Deschutes, Oregon","41017","93.5"
"Koochiching, Minnesota","27071","93.5"
"Martin, Kentucky","21159","93.5"
"St. Clair, Michigan","26147","93.5"
"Sheridan, Montana","30091","93.5"
"Gallatin, Kentucky","21077","93.5"
"Clinton, Indiana","18023","93.5"
"Uinta, Wyoming","56041","93.4"
"Rio Blanco, Colorado","8103","93.4"
"Dodge, Wisconsin","55027","93.4"
"Idaho, Idaho","16049","93.4"
"Pickaway, Ohio","39129","93.4"
"Midland, Michigan","26111","93.4"
"Lee, Virginia","51105","93.4"
"Zapata, Texas","48505","93.4"
"Fayette, West Virginia","54019","93.4"
"Custer, Colorado","8027","93.4"
"Jackson, Colorado","8057","93.4"
"Llano, Texas","48299","93.4"
"Livingston, New York","36051","93.4"
"Whiteside, Illinois","17195","93.4"
"Otsego, New York","36077","93.4"
"Lyon, Kentucky","21143","93.3"
"Ballard, Kentucky","21007","93.3"
"Walworth, Wisconsin","55127","93.3"
"Cameron, Louisiana","22023","93.3"
"Hart, Kentucky","21099","93.3"
"Wise, Texas","48497","93.3"
"Elbert, Colorado","8039","93.3"
"Montgomery, Illinois","17135","93.3"
"Henry, Kentucky","21103","93.3"
"Cheboygan, Michigan","26031","93.3"
"Marion, Tennessee","47115","93.3"
"Adams, Nebraska","31001","93.3"
"Waseca, Minnesota","27161","93.3"
"Moore, Tennessee","47127","93.3"
"Marquette, Michigan","26103","93.3"
"Custer, South Dakota","46033","93.3"
"Rawlins, Kansas","20153","93.3"
"Cassia, Idaho","16031","93.2"
"Parker, Texas","48367","93.2"
"Summers, West Virginia","54089","93.2"
"Bottineau, North Dakota","38009","93.2"
"Essex, New York","36031","93.2"
"Fond du Lac, Wisconsin","55039","93.2"
"Golden Valley, Montana","30037","93.2"
"Sioux, Iowa","19167","93.2"
"Fulton, Ohio","39051","93.2"
"Butler, Kansas","20015","93.2"
"Davison, South Dakota","46035","93.2"
"Norman, Minnesota","27107","93.2"
"Belmont, Ohio","39013","93.2"
"Wayne, New York","36117","93.2"
"Sullivan, Indiana","18153","93.2"
"La Salle, Illinois","17099","93.2"
"Freeborn, Minnesota","27047","93.2"
"Kane, Utah","49025","93.2"
"Boone, Indiana","18011","93.2"
"Lawrence, Pennsylvania","42073","93.2"
"Ellis, Kansas","20051","93.2"
"Mineral, Montana","30061","93.2"
"Putnam, Indiana","18133","93.2"
"Mecosta, Michigan","26107","93.2"
"Richland, North Dakota","38077","93.2"
"Chaffee, Colorado","8015","93.2"
"Lake of the Woods, Minnesota","27077","93.1"
"Wright, Iowa","19197","93.1"
"Ohio, West Virginia","54069","93.1"
"Cumberland, Kentucky","21057","93.1"
"Stutsman, North Dakota","38093","93.1"
"Adams, North Dakota","38001","93.1"
"Goshen, Wyoming","56015","93.1"
"Franklin, Massachusetts","25011","93.1"
"Portage, Wisconsin","55097","93.1"
"Adams, Illinois","17001","93.1"
"Decatur, Tennessee","47039","93.1"
"Marion, Alabama","1093","93.1"
"Wilson, Texas","48493","93.1"
"Niobrara, Wyoming","56027","93.1"
"Box Elder, Utah","49003","93.1"
"Sweetwater, Wyoming","56037","93.1"
"Floyd, Texas","48153","93.0"
"Banks, Georgia","13011","93.0"
"Waushara, Wisconsin","55137","93.0"
"Lawrence, South Dakota","46081","93.0"
"Texas, Missouri","29215","93.0"
"Gilliam, Oregon","41021","93.0"
"Washington, Rhode Island","44009","93.0"
"Marshall, Indiana","18099","93.0"
"Stanton, Kansas","20187","93.0"
"Houghton, Michigan","26061","93.0"
"Carbon, Wyoming","56007","93.0"
"Van Zandt, Texas","48467","93.0"
"Clearwater, Idaho","16035","93.0"
"Jack, Texas","48237","93.0"
"Harvey, Kansas","20079","93.0"
"Monroe, Wisconsin","55081","93.0"
"Mercer, Kentucky","21167","93.0"
"Franklin, Kansas","20059","93.0"
"Stokes, North Carolina","37169","93.0"
"St. Lawrence, New York","36089","92.9"
"Saratoga, New York","36091","92.9"
"Larue, Kentucky","21123","92.9"
"St. Francois, Missouri","29187","92.9"
"Pottawattamie, Iowa","19155","92.9"
"Yuma, Colorado","8125","92.9"
"Adams, Wisconsin","55001","92.9"
"Baylor, Texas","48023","92.9"
"Skamania, Washington","53059","92.9"
"Grand, Utah","49019","92.9"
"Deer Lodge, Montana","30023","92.9"
"Dubuque, Iowa","19061","92.9"
"Livingston, Illinois","17105","92.9"
"Franklin, Pennsylvania","42055","92.9"
"Baker, Oregon","41001","92.9"
"Litchfield, Connecticut","9005","92.9"
"Douglas, Wisconsin","55031","92.9"
"Sussex, New Jersey","34037","92.9"
"Atascosa, Texas","48013","92.8"
"Leelanau, Michigan","26089","92.8"
"Columbia, Oregon","41009","92.8"
"Cherokee, Alabama","1019","92.8"
"Perry, Arkansas","5105","92.8"
"Roseau, Minnesota","27135","92.8"
"Saline, Illinois","17165","92.8"
"Lenawee, Michigan","26091","92.8"
"Newaygo, Michigan","26123","92.8"
"Coles, Illinois","17029","92.8"
"Asotin, Washington","53003","92.8"
"Itasca, Minnesota","27061","92.8"
"Strafford, New Hampshire","33017","92.8"
"Iroquois, Illinois","17075","92.8"
"Crook, Oregon","41013","92.8"
"Pipestone, Minnesota","27117","92.7"
"Houston, Tennessee","47083","92.7"
"Live Oak, Texas","48297","92.7"
"Hemphill, Texas","48211","92.7"
"Clark, Kentucky","21049","92.7"
"Augusta, Virginia","51015","92.7"
"Ontario, New York","36069","92.7"
"Sherburne, Minnesota","27141","92.7"
"Ashtabula, Ohio","39007","92.7"
"Citrus, Florida","12017","92.7"
"Muhlenberg, Kentucky","21177","92.7"
"Maverick, Texas","48323","92.7"
"Marion, Illinois","17121","92.6"
"Carroll, Arkansas","5015","92.6"
"Barren, Kentucky","21009","92.6"
"Fayette, Pennsylvania","42051","92.6"
"Adams, Pennsylvania","42001","92.6"
"Bourbon, Kansas","20011","92.6"
"Dare, North Carolina","37055","92.6"
"Custer, Idaho","16037","92.6"
"Moniteau, Missouri","29135","92.6"
"Tillamook, Oregon","41057","92.5"
"Grafton, New Hampshire","33009","92.5"
"Grayson, Virginia","51077","92.5"
"Carver, Minnesota","27019","92.5"
"Val Verde, Texas","48465","92.5"
"Coleman, Texas","48083","92.5"
"Catoosa, Georgia","13047","92.5"
"Noble, Ohio","39121","92.5"
"Divide, North Dakota","38023","92.5"
"Weston, Wyoming","56045","92.5"
"Ellis, Oklahoma","40045","92.5"
"Logan, Colorado","8075","92.5"
"Gooding, Idaho","16047","92.5"
"Brookings, South Dakota","46011","92.5"
"Morgan, Ohio","39115","92.5"
"Preston, West Virginia","54077","92.5"
"Nicollet, Minnesota","27103","92.5"
"Douglas, Oregon","41019","92.5"
"Marshall, Alabama","1095","92.4"
"Montour, Pennsylvania","42093","92.4"
"Harding, New Mexico","35021","92.4"
"Chautauqua, New York","36013","92.4"
"Nevada, California","6057","92.4"
"Hancock, Ohio","39063","92.4"
"McHenry, Illinois","17111","92.4"
"Andrews, Texas","48003","92.4"
"Trempealeau, Wisconsin","55121","92.4"
"Dickson, Tennessee","47043","92.4"
"San Patricio, Texas","48409","92.4"
"Stevens, Minnesota","27149","92.4"
"Haralson, Georgia","13143","92.4"
"Norton, Kansas","20137","92.4"
"Patrick, Virginia","51141","92.3"
"Brewster, Texas","48043","92.3"
"Sanders, Montana","30089","92.3"
"Carbon, Utah","49007","92.3"
"Waukesha, Wisconsin","55133","92.3"
"Billings, North Dakota","38007","92.3"
"St. Louis, Minnesota","27137","92.3"
"Caldwell, Kentucky","21033","92.3"
"Buffalo, Nebraska","31019","92.2"
"Wise, Virginia","51195","92.2"
"Taney, Missouri","29213","92.2"
"McMinn, Tennessee","47107","92.2"
"Cooke, Texas","48097","92.2"
"Runnels, Texas","48399","92.2"
"Traverse, Minnesota","27155","92.2"
"Yellow Medicine, Minnesota","27173","92.2"
"Hettinger, North Dakota","38041","92.2"
"Johnson, Wyoming","56019","92.2"
"Benton, Minnesota","27009","92.2"
"Emmet, Michigan","26047","92.2"
"Eau Claire, Wisconsin","55035","92.2"
"Aurora, South Dakota","46003","92.1"
"Carroll, Kentucky","21041","92.1"
"Franklin, Iowa","19069","92.1"
"Jefferson, Idaho","16051","92.1"
"Kent, Rhode Island","44003","92.1"
"Josephine, Oregon","41033","92.1"
"Wahkiakum, Washington","53069","92.1"
"Pulaski, Virginia","51155","92.1"
"Hickman, Tennessee","47081","92.1"
"Union, Oregon","41061","92.1"
"Henry, Iowa","19087","92.1"
"Yankton, South Dakota","46135","92.1"
"Sedgwick, Colorado","8115","92.1"
"Walker, Georgia","13295","92.1"
"Winnebago, Wisconsin","55139","92.1"
"Doniphan, Kansas","20043","92.1"
"San Juan, Washington","53055","92.1"
"Polk, Minnesota","27119","92.0"
"Ionia, Michigan","26067","92.0"
"Twin Falls, Idaho","16083","92.0"
"Cattaraugus, New York","36009","92.0"
"Morton, North Dakota","38059","92.0"
"Wood, Ohio","39173","92.0"
"Burnet, Texas","48053","92.0"
"Palo Pinto, Texas","48363","92.0"
"Wayne, Tennessee","47181","92.0"
"Alleghany/Clifton Forge, Virginia","51005","92.0"
"Kiowa, Colorado","8061","92.0"
"Pope, Illinois","17151","92.0"
"Barnstable, Massachusetts","25001","91.9"
"Rabun, Georgia","13241","91.9"
"Polk, Arkansas","5113","91.9"
"Sioux, Nebraska","31165","91.9"
"Genesee, New York","36037","91.9"
"Cumberland, Maine","23005","91.9"
"Cayuga, New York","36011","91.9"
"Utah, Utah","49049","91.9"
"Independence, Arkansas","5063","91.9"
"Oliver, North Dakota","38065","91.9"
"Lycoming, Pennsylvania","42081","91.9"
"Saguache, Colorado","8109","91.9"
"Muskingum, Ohio","39119","91.9"
"Scotts Bluff, Nebraska","31157","91.9"
"Eastland, Texas","48133","91.8"
"Box Butte, Nebraska","31013","91.8"
